Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,label
8080,1.000805139541626,1286,0,127438.0,0,224.0,66.0,99.09642301710731,62.35567500183594,0,0,0,0,127335.47717227679,1284.9654235278956,1284.9654235278956,0.0,66.0,224.0,99.09642301710731,62.35567500183594,3888.2302049345876,0.0007788366844681914,0.0072024366350250816,0.25621700286865234,1.9073486328125e-06,1.000805139541626,0.0007788366844681914,0.0072024366350250816,0.25621700286865234,1.9073486328125e-06,0,0,0,0,0,258,257,0,258,1029,258,0,0,0,HULK
8080,1.0013220310211182,1027,0,101820.0,0,224.0,66.0,99.14313534566699,62.429535421892794,0,0,0,0,101685.56852401122,1025.6440667271609,1025.6440667271609,0.0,66.0,224.0,99.14313534566699,62.429535421892794,3897.446892993367,0.0009759473986560605,0.009186586525675536,0.2888350486755371,2.1457672119140625e-06,1.0013220310211182,0.0009759473986560605,0.009186586525675536,0.2888350486755371,2.1457672119140625e-06,0,0,0,0,0,203,206,0,205,821,205,0,0,0,HULK
8080,1.0017399787902832,1240,0,123308.0,0,224.0,66.0,99.44193548387096,62.66895755807011,0,0,0,0,123093.81936508979,1237.8461739117604,1237.8461739117604,0.0,66.0,224.0,99.44193548387096,62.66895755807011,3927.3982414151933,0.0008085068432528516,0.008354741206963646,0.2926769256591797,1.9073486328125e-06,1.0017399787902832,0.0008085068432528516,0.008354741206963646,0.2926769256591797,1.9073486328125e-06,0,0,0,0,0,242,246,0,250,994,250,0,0,0,HULK
8080,1.001194953918457,1338,0,132338.0,0,224.0,66.0,98.90732436472346,62.24397791283484,0,0,0,0,132180.0509301991,1336.4030599269024,1336.4030599269024,0.0,66.0,224.0,98.90732436472346,62.24397791283484,3874.312786413472,0.0007488369139255476,0.005572191406525394,0.20087194442749023,2.1457672119140625e-06,1.001194953918457,0.0007488369139255476,0.005572191406525394,0.20087194442749023,2.1457672119140625e-06,0,0,0,0,0,261,270,0,265,1068,265,0,0,0,HULK
8080,1.1352550983428955,1303,0,128392.0,0,224.0,66.0,98.53568687643899,61.96658230042693,0,0,0,0,113095.28597353204,1147.7596549902817,1147.7596549902817,0.0,66.0,224.0,98.53568687643899,61.96658230042693,3839.8573219955842,0.0008719317191573698,0.007163590104832548,0.20584392547607422,1.9073486328125e-06,1.1352550983428955,0.0008719317191573698,0.007163590104832548,0.20584392547607422,1.9073486328125e-06,0,0,0,0,0,260,263,0,255,1040,255,0,0,0,HULK
8080,1.0041389465332031,1306,0,129372.0,0,224.0,66.0,99.05972434915773,62.367908448271045,0,0,0,0,128838.74332995225,1300.6168165361719,1300.6168165361719,0.0,66.0,224.0,99.05972434915773,62.367908448271045,3889.7560042119185,0.0007694551314430675,0.007402642221997983,0.26569199562072754,2.1457672119140625e-06,1.0041389465332031,0.0007694551314430675,0.007402642221997983,0.26569199562072754,2.1457672119140625e-06,0,0,0,0,0,258,262,0,260,1044,260,0,0,0,HULK
8080,1.0002429485321045,1192,0,118188.0,0,224.0,66.0,99.1510067114094,62.43609362842246,0,0,0,0,118159.2933731205,1191.7104756892377,1191.7104756892377,0.0,66.0,224.0,99.1510067114094,62.43609362842246,3898.265787577136,0.0008398345495651591,0.01010628540955993,0.3477928638458252,9.5367431640625e-07,1.0002429485321045,0.0008398345495651591,0.01010628540955993,0.3477928638458252,9.5367431640625e-07,0,0,0,0,0,230,239,0,238,953,238,0,0,0,HULK
8080,1.0006911754608154,1212,0,120140.0,0,224.0,66.0,99.12541254125412,62.44908776053931,0,0,0,0,120057.01953419932,1211.1628739424802,1211.1628739424802,0.0,66.0,224.0,99.12541254125412,62.44908776053931,3899.88856212354,0.0008263345792409706,0.00534147881350556,0.18152594566345215,1.9073486328125e-06,1.0006911754608154,0.0008263345792409706,0.00534147881350556,0.18152594566345215,1.9073486328125e-06,0,0,0,0,0,250,239,0,242,973,242,0,0,0,HULK
8080,1.000140905380249,1178,0,116774.0,0,224.0,66.0,99.12903225806451,62.413365334743226,0,0,0,0,116757.54823326925,1177.834036847168,1177.834036847168,0.0,66.0,224.0,99.12903225806451,62.413365334743226,3895.428172408127,0.0008497373877487248,0.009094417622543849,0.310711145401001,9.5367431640625e-07,1.000140905380249,0.0008497373877487248,0.009094417622543849,0.310711145401001,9.5367431640625e-07,0,0,0,0,0,234,237,0,235,941,235,0,0,0,HULK
8080,1.9876110553741455,694,0,68862.0,0,224.0,66.0,99.22478386167147,62.519932656874666,0,0,0,0,34645.611279837394,349.16287979157084,349.16287979157084,0.0,66.0,224.0,99.22478386167147,62.519932656874666,3908.7419794201437,0.002868125621030513,0.060550243340708125,1.5954539775848389,2.86102294921875e-06,1.9876110553741455,0.002868125621030513,0.060550243340708125,1.5954539775848389,2.86102294921875e-06,0,0,0,0,0,138,137,0,139,557,139,0,0,0,HULK
8080,1.000701904296875,1412,0,139996.0,0,224.0,66.0,99.14730878186968,62.44774223104077,0,0,0,0,139897.80512945625,1411.00960629441,1411.00960629441,0.0,66.0,224.0,99.14730878186968,62.44774223104077,3899.7205097545125,0.0007092146734917612,0.00478058925307435,0.17576003074645996,1.9073486328125e-06,1.000701904296875,0.0007092146734917612,0.00478058925307435,0.17576003074645996,1.9073486328125e-06,0,0,0,0,0,281,281,0,282,1131,282,0,0,0,HULK
8080,1.0007669925689697,1308,0,129496.0,0,224.0,66.0,99.00305810397553,62.33644034534973,0,0,0,0,129396.75365150049,1306.9975425971663,1306.9975425971663,0.0,66.0,224.0,99.00305810397553,62.33644034534973,3885.8317949293455,0.0007656977754927083,0.0037018585900173376,0.1265270709991455,2.1457672119140625e-06,1.0007669925689697,0.0007656977754927083,0.0037018585900173376,0.1265270709991455,2.1457672119140625e-06,0,0,0,0,0,265,261,0,260,1047,260,0,0,0,HULK
8080,1.0225398540496826,930,0,91956.0,0,224.0,66.0,98.87741935483871,62.218380800767406,0,0,0,0,89929.01316835333,909.5000026813758,909.5000026813758,0.0,66.0,224.0,98.87741935483871,62.218380800767406,3871.1269094693025,0.0011006887557047176,0.007831966969794315,0.23093080520629883,2.86102294921875e-06,1.0225398540496826,0.0011006887557047176,0.007831966969794315,0.23093080520629883,2.86102294921875e-06,0,0,0,0,0,186,188,0,184,742,184,0,0,0,HULK
8080,1.000694990158081,1318,0,130204.0,0,224.0,66.0,98.78907435508346,62.148650441075354,0,0,0,0,130113.57234778552,1317.0846391384391,1317.0846391384391,0.0,66.0,224.0,98.78907435508346,62.148650441075354,3862.4547516469756,0.0007598291497024153,0.005062684140942754,0.17995786666870117,1.9073486328125e-06,1.000694990158081,0.0007598291497024153,0.005062684140942754,0.17995786666870117,1.9073486328125e-06,0,0,0,0,0,258,267,0,260,1051,260,0,0,0,HULK
8080,1.0009851455688477,1086,0,107872.0,0,224.0,66.0,99.32965009208102,62.55581658816391,0,0,0,0,107765.83496521086,1084.9311848507396,1084.9311848507396,0.0,66.0,224.0,99.32965009208102,62.55581658816391,3913.2301890120025,0.0009225669544413342,0.007866482170049396,0.2564208507537842,2.86102294921875e-06,1.0009851455688477,0.0009225669544413342,0.007866482170049396,0.2564208507537842,2.86102294921875e-06,0,0,0,0,0,212,219,0,218,867,218,0,0,0,HULK
8080,1.0012049674987793,1330,0,131920.0,0,224.0,66.0,99.18796992481202,62.482496842461956,0,0,0,0,131761.23199784348,1328.3993219915997,1328.3993219915997,0.0,66.0,224.0,99.18796992481202,62.482496842461956,3904.0624116682684,0.0007533521200141304,0.006730852678997186,0.24301385879516602,1.9073486328125e-06,1.0012049674987793,0.0007533521200141304,0.006730852678997186,0.24301385879516602,1.9073486328125e-06,0,0,0,0,0,264,264,0,266,1066,266,0,0,0,HULK
8080,1.0010979175567627,1300,0,129268.0,0,224.0,66.0,99.43692307692308,62.6572350030294,0,0,0,0,129126.23004499503,1298.5742725074538,1298.5742725074538,0.0,66.0,224.0,99.43692307692308,62.6572350030294,3925.929098224852,0.0007706681428458527,0.005152738008216651,0.17653799057006836,1.9073486328125e-06,1.0010979175567627,0.0007706681428458527,0.005152738008216651,0.17653799057006836,1.9073486328125e-06,0,0,0,0,0,261,259,0,262,1041,262,0,0,0,HULK
8080,1.094994068145752,1218,0,120916.0,0,224.0,66.0,99.27422003284072,62.504426184873935,0,0,0,0,110426.16897894023,1112.3347928838962,1112.3347928838962,0.0,66.0,224.0,99.27422003284072,62.504426184873935,3906.803292700354,0.0008997486180326639,0.008360906309039856,0.21431517601013184,1.9073486328125e-06,1.094994068145752,0.0008997486180326639,0.008360906309039856,0.21431517601013184,1.9073486328125e-06,0,0,0,0,0,239,247,0,244,971,244,0,0,0,HULK
8080,1.000298023223877,1440,0,142824.0,0,224.0,66.0,99.18333333333334,62.48466256254854,0,0,0,0,142781.44781261307,1439.5709744172045,1439.5709744172045,0.0,66.0,224.0,99.18333333333334,62.48466256254854,3904.3330555555553,0.0006951341370562035,0.0051559184162384185,0.19296503067016602,1.9073486328125e-06,1.000298023223877,0.0006951341370562035,0.0051559184162384185,0.19296503067016602,1.9073486328125e-06,0,0,0,0,0,283,285,0,288,1155,288,0,0,0,HULK
8080,29.619201183319092,804,0,79648.0,0,224.0,66.0,99.06467661691542,62.351122552861,0,0,0,0,2689.066443994988,27.14455379886463,27.14455379886463,0.0,66.0,224.0,99.06467661691542,62.351122552861,3887.662483601892,0.03688568017847957,1.0257581919890368,29.085872173309326,1.9073486328125e-06,29.619201183319092,0.03688568017847957,1.0257581919890368,29.085872173309326,1.9073486328125e-06,0,0,0,0,0,159,163,0,160,641,160,0,0,0,HULK
8080,1.000298023223877,3536,0,489364.0,0,512.0,66.0,138.3947963800905,149.27412307254124,0,0,0,0,489218.2016143756,3534.946503846691,3534.946503846691,0.0,66.0,512.0,138.3947963800905,149.27412307254124,22282.76381907619,0.0002829697378285366,0.0005568972685778872,0.0092620849609375,1.9073486328125e-06,1.000298023223877,0.0002829697378285366,0.0005568972685778872,0.0092620849609375,1.9073486328125e-06,0,0,0,0,0,0,877,0,640,2659,640,0,0,0,HULK
8080,2.0706820487976074,2904,0,379320.0,0,512.0,66.0,130.6198347107438,141.58394639420354,0,0,0,0,183186.01845235558,1402.4364588886444,1402.4364588886444,0.0,66.0,512.0,130.6198347107438,141.58394639420354,20046.0138765567,0.0007132904060618696,0.023612496686040832,1.2340729236602783,9.5367431640625e-07,2.0706820487976074,0.0007132904060618696,0.023612496686040832,1.2340729236602783,9.5367431640625e-07,0,0,0,0,0,318,806,0,469,2098,469,0,0,0,HULK
8080,1.3697280883789062,1166,0,149906.0,0,512.0,60.0,128.56432246998284,138.59061063037842,0,0,0,0,109442.15955840987,851.2638456439763,851.2638456439763,0.0,60.0,512.0,128.56432246998284,138.59061063037842,19207.357354901163,0.0011757322647029237,0.03730308723516691,1.2738490104675293,9.5367431640625e-07,1.3697280883789062,0.0011757322647029237,0.03730308723516691,1.2738490104675293,9.5367431640625e-07,0,0,0,0,0,160,508,8,177,654,177,0,0,0,HULK
8080,1.5050010681152344,1076,0,144064.0,0,496.0,66.0,133.88847583643124,143.66517577216544,0,0,0,0,95723.52010382053,714.9496587052344,714.9496587052344,0.0,66.0,496.0,133.88847583643124,143.66517577216544,20639.68272964719,0.001400000993595567,0.0423530280553066,1.389375925064087,9.5367431640625e-07,1.5050010681152344,0.001400000993595567,0.0423530280553066,1.389375925064087,9.5367431640625e-07,0,0,0,0,0,174,367,0,182,709,182,0,0,0,HULK
8080,1.365354061126709,1158,0,126276.0,0,511.0,60.0,109.04663212435233,114.64957302902873,0,0,0,0,92485.90061379047,848.1316553483588,848.1316553483588,0.0,60.0,511.0,109.04663212435233,114.64957302902873,13144.52459573859,0.001180081297430172,0.03669910941271482,1.2489051818847656,9.5367431640625e-07,1.365354061126709,0.001180081297430172,0.03669910941271482,1.2489051818847656,9.5367431640625e-07,0,0,0,0,0,116,688,8,114,466,114,0,0,0,HULK
8080,3.625141143798828,1448,0,140684.0,0,496.0,60.0,97.15745856353591,94.52181228084879,0,0,0,0,38807.868278633585,399.43272346152673,399.43272346152673,0.0,60.0,496.0,97.15745856353591,94.52181228084879,8934.372996856018,0.0025052806798886167,0.09323024465834151,3.547698974609375,9.5367431640625e-07,3.625141143798828,0.0025052806798886167,0.09323024465834151,3.547698974609375,9.5367431640625e-07,0,0,0,0,0,156,975,4,98,471,98,0,0,0,HULK
8080,1.2098910808563232,1042,0,146016.0,0,511.0,60.0,140.13051823416507,148.8502521070173,0,0,0,0,120685.2437466143,861.2345495286277,861.2345495286277,0.0,60.0,511.0,140.13051823416507,148.8502521070173,22156.397552322607,0.0011622392707553537,0.035251272167360036,1.1379690170288086,9.5367431640625e-07,1.2098910808563232,0.0011622392707553537,0.035251272167360036,1.1379690170288086,9.5367431640625e-07,0,0,0,0,0,112,430,4,190,610,190,0,0,0,HULK
8080,1.2481541633605957,1044,0,145734.0,0,512.0,66.0,139.59195402298852,147.57460666714786,0,0,0,0,116759.61534079904,836.4351380995114,836.4351380995114,0.0,66.0,512.0,139.59195402298852,147.57460666714786,21778.264532963403,0.0011966962256573304,0.036042375375361764,1.1645560264587402,9.5367431640625e-07,1.2481541633605957,0.0011966962256573304,0.036042375375361764,1.1645560264587402,9.5367431640625e-07,0,0,0,0,0,46,547,0,186,497,186,0,0,0,HULK
8080,1.266899824142456,1393,0,151385.0,0,512.0,60.0,108.67552045944005,115.05781603319501,0,0,0,0,119492.47850158165,1099.5344489394804,1099.5344489394804,0.0,60.0,512.0,108.67552045944005,115.05781603319501,13238.301030328546,0.0009101291840103851,0.03192687376799745,1.1916499137878418,9.5367431640625e-07,1.266899824142456,0.0009101291840103851,0.03192687376799745,1.1916499137878418,9.5367431640625e-07,0,0,0,0,0,148,729,4,138,660,138,0,0,0,HULK
8080,1.222355842590332,1052,0,126632.0,0,512.0,66.0,120.37262357414448,129.29472305638436,0,0,0,0,103596.67421530069,860.6331833540995,860.6331833540995,0.0,66.0,512.0,120.37262357414448,129.29472305638436,16717.125410227127,0.0011630407636444645,0.03478123180286111,1.1281919479370117,9.5367431640625e-07,1.222355842590332,0.0011630407636444645,0.03478123180286111,1.1281919479370117,9.5367431640625e-07,0,0,0,0,0,128,515,0,137,537,137,0,0,0,HULK
8080,1.0003700256347656,1393,0,157772.0,0,492.0,60.0,113.26058865757358,121.95901658932497,0,0,0,0,157713.6419095412,1392.484744948349,1392.484744948349,0.0,60.0,492.0,113.26058865757358,121.95901658932497,14874.001727435245,0.0007186566276111822,0.024295951308469677,0.9068448543548584,9.5367431640625e-07,1.0003700256347656,0.0007186566276111822,0.024295951308469677,0.9068448543548584,9.5367431640625e-07,0,0,0,0,0,234,628,2,156,763,156,0,0,0,HULK
8080,1.022439956665039,908,0,117396.0,0,512.0,66.0,129.2907488986784,137.19886223974189,0,0,0,0,114819.45637464953,888.0717093272493,888.0717093272493,0.0,66.0,512.0,129.2907488986784,137.19886223974189,18823.527799879674,0.0011272766887155889,0.031830088351780736,0.959158182144165,9.5367431640625e-07,1.022439956665039,0.0011272766887155889,0.031830088351780736,0.959158182144165,9.5367431640625e-07,0,0,0,0,0,56,516,0,138,392,138,0,0,0,HULK
8080,1.2966258525848389,1070,0,178132.0,0,512.0,66.0,166.4785046728972,166.59746945158122,0,0,0,0,137381.18798486993,825.2187767712193,825.2187767712193,0.0,66.0,512.0,166.4785046728972,166.59746945158122,27754.716827670534,0.0012129334448875949,0.03787325739679393,1.2387919425964355,9.5367431640625e-07,1.2966258525848389,0.0012129334448875949,0.03787325739679393,1.2387919425964355,9.5367431640625e-07,0,0,0,0,0,111,400,0,270,670,270,0,0,0,HULK
8080,1.1600720882415771,932,0,170136.0,0,512.0,60.0,182.54935622317598,175.57883037414052,0,0,0,0,146659.8513355235,803.3983486428968,803.3983486428968,0.0,60.0,512.0,182.54935622317598,175.57883037414052,30827.925675551214,0.00124604950401888,0.03661647982120768,1.1178910732269287,9.5367431640625e-07,1.1600720882415771,0.00124604950401888,0.03661647982120768,1.1178910732269287,9.5367431640625e-07,0,0,0,0,0,41,296,2,274,634,274,0,0,0,HULK
8080,1.0389220714569092,1284,0,148368.0,0,490.0,60.0,115.55140186915888,124.0753389092655,0,0,0,0,142809.55624702384,1235.8963538039106,1235.8963538039106,0.0,60.0,490.0,115.55140186915888,124.0753389092655,15394.689725449094,0.0008097599933413166,0.02737536786033885,0.9809761047363281,0.0,1.0389220714569092,0.0008097599933413166,0.02737536786033885,0.9809761047363281,0.0,0,0,0,0,0,174,609,24,152,655,152,0,0,0,HULK
8080,1.1345207691192627,900,0,170706.0,0,511.0,66.0,189.67333333333335,178.96907231263296,0,0,0,0,150465.29305278423,793.2864910870491,793.2864910870491,0.0,66.0,511.0,189.67333333333335,178.96907231263296,32029.928844444446,0.0012619808332806036,0.03567161340742454,1.069821834564209,9.5367431640625e-07,1.1345207691192627,0.0012619808332806036,0.03567161340742454,1.069821834564209,9.5367431640625e-07,0,0,0,0,0,14,315,0,279,585,279,0,0,0,HULK
8080,1.0111911296844482,1738,0,289120.0,0,512.0,60.0,166.35212888377444,167.8211561369318,0,0,0,0,285920.22963079455,1718.7650771247957,1718.7650771247957,0.0,60.0,512.0,166.35212888377444,167.8211561369318,28163.940447136443,0.0005821480309064182,0.020790423060919883,0.8663690090179443,9.5367431640625e-07,1.0111911296844482,0.0005821480309064182,0.020790423060919883,0.8663690090179443,9.5367431640625e-07,0,0,0,0,0,190,530,12,438,1202,438,0,0,0,HULK
8080,1.8337910175323486,1135,0,180595.0,0,512.0,66.0,159.11453744493392,162.86473701815592,0,0,0,0,98481.77806161287,618.9363941412033,618.9363941412033,0.0,66.0,512.0,159.11453744493392,162.86473701815592,26524.922563993092,0.0016170996627269387,0.03755632355603232,1.0106289386749268,9.5367431640625e-07,1.8337910175323486,0.0016170996627269387,0.03755632355603232,1.0106289386749268,9.5367431640625e-07,0,0,0,0,0,98,407,0,264,728,264,0,0,0,HULK
8080,1.6457760334014893,1891,0,304426.0,0,512.0,66.0,160.9867794817557,164.0441291015787,0,0,0,0,184974.1361045418,1149.0020279926437,1149.0020279926437,0.0,66.0,512.0,160.9867794817557,164.0441291015787,26910.47629269542,0.000870780970053698,0.024059862795702817,0.7697720527648926,9.5367431640625e-07,1.6457760334014893,0.000870780970053698,0.024059862795702817,0.7697720527648926,9.5367431640625e-07,0,0,0,0,0,170,645,0,450,1246,450,0,0,0,HULK
8080,1.028270959854126,1321,0,145192.0,0,512.0,66.0,109.9106737320212,118.16893903448673,0,0,0,0,141200.13660659778,1284.6808395594499,1284.6808395594499,0.0,66.0,512.0,109.9106737320212,118.16893903448673,13963.898152536241,0.0007789931514046408,0.026098805188892144,0.948624849319458,9.5367431640625e-07,1.028270959854126,0.0007789931514046408,0.026098805188892144,0.948624849319458,9.5367431640625e-07,0,0,0,0,0,230,589,0,136,732,136,0,0,0,HULK
8080,1.0003230571746826,1576,0,266398.0,0,496.0,66.0,169.03426395939087,169.0921341790017,0,0,0,0,266311.9660086771,1575.4910263202992,1575.4910263202992,0.0,66.0,496.0,169.03426395939087,169.0921341790017,28592.149841209513,0.0006351257505871001,0.0224042331265294,0.8890480995178223,9.5367431640625e-07,1.0003230571746826,0.0006351257505871001,0.0224042331265294,0.8890480995178223,9.5367431640625e-07,0,0,0,0,0,36,542,0,406,1034,406,0,0,0,HULK
8080,1.0076768398284912,633,0,55210.0,0,484.0,66.0,87.21958925750396,76.72128499984332,0,0,0,0,54789.39062387984,628.1775813243241,628.1775813243241,0.0,66.0,484.0,87.21958925750396,76.72128499984332,5886.155572027183,0.0015944253794754608,0.03882245264252642,0.9767999649047852,9.5367431640625e-07,1.0076768398284912,0.0015944253794754608,0.03882245264252642,0.9767999649047852,9.5367431640625e-07,0,0,0,0,0,88,410,0,26,223,26,0,0,0,HULK
8080,1.0001039505004883,2005,0,193112.0,0,511.0,60.0,96.31521197007481,94.49779790289409,0,0,0,0,193091.9279974444,2004.7916009097107,2004.7916009097107,0.0,60.0,511.0,96.31521197007481,94.49779790289409,8929.833808496216,0.0004990538675152137,0.019968869910875275,0.8941879272460938,9.5367431640625e-07,1.0001039505004883,0.0004990538675152137,0.019968869910875275,0.8941879272460938,9.5367431640625e-07,0,0,0,0,0,218,1293,8,130,708,130,0,0,0,HULK
8080,1.269921064376831,550,0,76062.0,0,496.0,66.0,138.29454545454544,148.1519507657678,0,0,0,0,59895.061302353264,433.09778491617755,433.09778491617755,0.0,66.0,496.0,138.29454545454544,148.1519507657678,21949.000515702483,0.0023131531227264684,0.05325850167840173,1.2490570545196533,9.5367431640625e-07,1.269921064376831,0.0023131531227264684,0.05325850167840173,1.2490570545196533,9.5367431640625e-07,0,0,0,0,0,6,196,0,98,354,98,0,0,0,HULK
8080,10.424309968948364,1651,0,116446.0,0,78.0,66.0,70.5305875227135,3.993878214476151,0,0,0,0,11170.619479549821,158.37978771908658,158.37978771908658,0.0,66.0,78.0,70.5305875227135,3.993878214476151,15.95106319206721,0.006317763617544463,0.2502175504438889,10.166651964187622,9.5367431640625e-07,10.424309968948364,0.006317763617544463,0.2502175504438889,10.166651964187622,9.5367431640625e-07,0,0,0,0,0,0,923,0,0,728,0,0,0,0,HULK
8080,1.401014804840088,5154,0,712805.0,0,512.0,66.0,138.3013193636011,149.22840549442418,0,0,0,0,508777.63570910995,3678.761981810948,3678.761981810948,0.0,66.0,512.0,138.3013193636011,149.22840549442418,22269.11700640829,0.0002718833310382472,0.00910624945350502,0.6535398960113525,9.5367431640625e-07,1.401014804840088,0.0002718833310382472,0.00910624945350502,0.6535398960113525,9.5367431640625e-07,0,0,0,0,0,210,1271,0,931,3883,931,0,0,0,HULK
8080,1.164301872253418,1072,0,138344.0,0,512.0,66.0,129.05223880597015,141.05437541368914,0,0,0,0,118821.41847993912,920.7234185110648,920.7234185110648,0.0,66.0,512.0,129.05223880597015,141.05437541368914,19896.336823345955,0.001087116594074153,0.03142338580001346,1.028796911239624,9.5367431640625e-07,1.164301872253418,0.001087116594074153,0.03142338580001346,1.028796911239624,9.5367431640625e-07,0,0,0,0,0,170,369,0,164,703,164,0,0,0,HULK
8080,1.443476915359497,1134,0,142344.0,0,491.0,66.0,125.52380952380952,134.94725227640382,0,0,0,0,98611.89914807146,785.6031419231792,785.6031419231792,0.0,66.0,491.0,125.52380952380952,134.94725227640382,18210.76089695137,0.0012740308167338897,0.04001032812381269,1.3474178314208984,9.5367431640625e-07,1.443476915359497,0.0012740308167338897,0.04001032812381269,1.3474178314208984,9.5367431640625e-07,0,0,0,0,0,147,461,0,166,673,166,0,0,0,HULK
8080,1.1468760967254639,1086,0,151196.0,0,496.0,66.0,139.22283609576428,148.38356819096796,0,0,0,0,131832.89845493474,946.920075412439,946.920075412439,0.0,66.0,496.0,139.22283609576428,148.38356819096796,22017.683309083637,0.0010570286605764644,0.032163076236062106,1.0599861145019531,9.5367431640625e-07,1.1468760967254639,0.0010570286605764644,0.032163076236062106,1.0599861145019531,9.5367431640625e-07,0,0,0,0,0,117,422,0,196,664,196,0,0,0,HULK
8080,1.582676887512207,1240,0,153737.0,0,496.0,66.0,123.98145161290323,133.33885578633465,0,0,0,0,97137.3255103621,783.4827246066269,783.4827246066269,0.0,66.0,496.0,123.98145161290323,133.33885578633465,17779.25046240895,0.0012773824757967773,0.042851663970437874,1.5090160369873047,9.5367431640625e-07,1.582676887512207,0.0012773824757967773,0.042851663970437874,1.5090160369873047,9.5367431640625e-07,0,0,0,0,0,104,640,0,171,600,171,0,0,0,HULK
8080,1.2011260986328125,995,0,172541.0,0,496.0,66.0,173.40804020100504,170.99605430717253,0,0,0,0,143649.36387311507,828.389293291157,828.389293291157,0.0,66.0,496.0,173.40804020100504,170.99605430717253,29239.650588621498,0.0012083763567734532,0.03630142820423285,1.1451148986816406,9.5367431640625e-07,1.2011260986328125,0.0012083763567734532,0.03630142820423285,1.1451148986816406,9.5367431640625e-07,0,0,0,0,0,20,234,0,273,761,273,0,0,0,HULK
8080,1.4470789432525635,1034,0,141892.0,0,511.0,60.0,137.22630560928434,144.6654282008164,0,0,0,0,98054.08382287207,714.5429106140566,714.5429106140566,0.0,60.0,511.0,137.22630560928434,144.6654282008164,20928.08611652556,0.0014008508647169056,0.04258271670047094,1.369352102279663,9.5367431640625e-07,1.4470789432525635,0.0014008508647169056,0.04258271670047094,1.369352102279663,9.5367431640625e-07,0,0,0,0,0,66,537,4,180,495,180,0,0,0,HULK
8080,1.1592869758605957,1019,0,156709.0,0,511.0,66.0,153.78704612365064,158.57571039225112,0,0,0,0,135177.0556066734,878.988569024116,878.988569024116,0.0,66.0,511.0,153.78704612365064,158.57571039225112,25146.2559264071,0.0011387887778591314,0.03488068635330979,1.1134841442108154,9.5367431640625e-07,1.1592869758605957,0.0011387887778591314,0.03488068635330979,1.1134841442108154,9.5367431640625e-07,0,0,0,0,0,8,435,0,222,584,222,0,0,0,HULK
8080,1.0956358909606934,1194,0,158238.0,0,496.0,60.0,132.52763819095478,142.5126624246887,0,0,0,0,144425.7178005105,1089.7781004171536,1089.7781004171536,0.0,60.0,496.0,132.52763819095478,142.5126624246887,20309.858951373277,0.0009183871676116457,0.029920528012238146,1.0339229106903076,9.5367431640625e-07,1.0956358909606934,0.0009183871676116457,0.029920528012238146,1.0339229106903076,9.5367431640625e-07,0,0,0,0,0,180,436,32,197,732,197,0,0,0,HULK
8080,1.0000019073486328,1751,0,216728.0,0,512.0,60.0,123.77384351798972,135.0599427849682,0,0,0,0,216727.58662493396,1750.996660238914,1750.996660238914,0.0,60.0,512.0,123.77384351798972,135.0599427849682,18241.188145078886,0.0005714296613420759,0.019995172475147274,0.836759090423584,9.5367431640625e-07,1.0000019073486328,0.0005714296613420759,0.019995172475147274,0.836759090423584,9.5367431640625e-07,0,0,0,0,0,334,544,28,250,1187,250,0,0,0,HULK
8080,1.3145809173583984,473,0,38648.0,0,480.0,66.0,81.70824524312897,55.44777818251589,0,0,0,0,29399.483508144727,359.81048694246675,359.81048694246675,0.0,66.0,480.0,81.70824524312897,55.44777818251589,3074.456105377485,0.002785129062199997,0.05943584908019969,1.2926831245422363,9.5367431640625e-07,1.3145809173583984,0.002785129062199997,0.05943584908019969,1.2926831245422363,9.5367431640625e-07,0,0,0,0,0,11,438,0,10,35,10,0,0,0,HULK
8080,1.0000348091125488,1320,0,186536.0,0,512.0,60.0,141.3151515151515,149.77140383529567,0,0,0,0,186529.5070733946,1319.95405357079,1319.95405357079,0.0,60.0,512.0,141.3151515151515,149.77140383529567,22431.473406795223,0.0007581765042551545,0.025446880146803196,0.9245731830596924,9.5367431640625e-07,1.0000348091125488,0.0007581765042551545,0.025446880146803196,0.9245731830596924,9.5367431640625e-07,0,0,0,0,0,99,567,4,244,751,244,0,0,0,HULK
